id,product_id,product_sku,variant_sku,color,size,ean,upc,price,stock,warehouse_code,weight_grams,status
6980,1373,ZL01373,ZL01373-BLACK-PRO,Black,Pro,8886496414024,886496414024,330.88,70,WH-VN-HCM,1682,ACTIVE
6981,1373,ZL01373,ZL01373-BLUE-PRO,Blue,Pro,8885237762714,885237762714,329.68,28,WH-VN-HCM,2146,ACTIVE
6982,1373,ZL01373,ZL01373-SILVER-PRO,Silver,Pro,8882717911266,882717911266,337.6,29,WH-VN-HCM,6582,ACTIVE
6983,1374,ZL01374,ZL01374-SILVER-LITE,Silver,Lite,8889001990495,889001990495,159.74,73,WH-TH-BKK,8068,ACTIVE
6984,1374,ZL01374,ZL01374-BLUE-LITE,Blue,Lite,8889220170784,889220170784,156.51,4,WH-TH-BKK,5417,ACTIVE
6985,1374,ZL01374,ZL01374-BLUE-STANDA,Blue,Standard,8884581085418,884581085418,154.44,5,WH-TH-BKK,1785,ACTIVE
6986,1374,ZL01374,ZL01374-WHITE-LITE,White,Lite,8885543300648,885543300648,154.18,115,WH-TH-BKK,4594,ACTIVE
6987,1374,ZL01374,ZL01374-WHITE-STANDA,White,Standard,8881054011158,881054011158,153.4,12,WH-TH-BKK,1750,ACTIVE
6988,1375,ZL01375,ZL01375-BLUE-STANDA,Blue,Standard,8884573398533,884573398533,334.06,42,WH-CN-SZ,6571,ACTIVE
6989,1375,ZL01375,ZL01375-SILVER-PRO,Silver,Pro,8889315058850,889315058850,327.39,78,WH-CN-SZ,4864,ACTIVE
6990,1375,ZL01375,ZL01375-GRAPHI-PRO,Graphite,Pro,8880808402907,880808402907,334.56,41,WH-CN-SZ,5582,ACTIVE
6991,1375,ZL01375,ZL01375-BLUE-LITE,Blue,Lite,8883177102102,883177102102,328.79,56,WH-CN-SZ,3692,ACTIVE
6992,1375,ZL01375,ZL01375-SILVER-STANDA,Silver,Standard,8889084636778,889084636778,334.46,70,WH-CN-SZ,4006,ACTIVE
6993,1376,ZL01376,ZL01376-WHITE-PRO,White,Pro,8880924173361,880924173361,101.35,35,WH-SG-EAST,171,ACTIVE
6994,1376,ZL01376,ZL01376-BLACK-LITE,Black,Lite,8885405381167,885405381167,96.48,117,WH-SG-EAST,2356,ACTIVE
6995,1376,ZL01376,ZL01376-WHITE-LITE,White,Lite,8881509582752,881509582752,100.88,28,WH-SG-EAST,2145,ACTIVE
6996,1376,ZL01376,ZL01376-WHITE-STANDA,White,Standard,8885015429570,885015429570,96.2,3,WH-SG-EAST,715,ACTIVE
6997,1376,ZL01376,ZL01376-BLACK-PRO,Black,Pro,8881422840526,881422840526,99.72,34,WH-SG-EAST,1376,ACTIVE
6998,1377,ZL01377,ZL01377-WHITE-PRO,White,Pro,8881601124232,881601124232,402.56,42,WH-ID-JKT,2488,ACTIVE
6999,1377,ZL01377,ZL01377-WHITE-LITE,White,Lite,8882120446539,882120446539,406.47,63,WH-ID-JKT,5584,ACTIVE
7000,1377,ZL01377,ZL01377-GRAPHI-PRO,Graphite,Pro,8884330593362,884330593362,401.42,34,WH-ID-JKT,6336,ACTIVE
7001,1377,ZL01377,ZL01377-GRAPHI-LITE,Graphite,Lite,8888053144313,888053144313,399.45,86,WH-ID-JKT,3349,ACTIVE
7002,1377,ZL01377,ZL01377-BLACK-PRO,Black,Pro,8888421538935,888421538935,405.53,116,WH-ID-JKT,7608,ACTIVE
7003,1377,ZL01377,ZL01377-BLACK-LITE,Black,Lite,8888051447928,888051447928,397.5,40,WH-ID-JKT,3484,ACTIVE
7004,1377,ZL01377,ZL01377-BLUE-LITE,Blue,Lite,8880247340600,880247340600,404.28,24,WH-ID-JKT,8014,ACTIVE
7005,1377,ZL01377,ZL01377-SILVER-LITE,Silver,Lite,8881409885083,881409885083,400.88,86,WH-ID-JKT,1878,ACTIVE
7006,1378,ZL01378,ZL01378-WHITE-LITE,White,Lite,8884954745604,884954745604,296.21,89,WH-MY-JB,2811,ACTIVE
7007,1378,ZL01378,ZL01378-BLUE-PRO,Blue,Pro,8889513704511,889513704511,294.06,56,WH-MY-JB,8277,ACTIVE
7008,1378,ZL01378,ZL01378-BLUE-LITE,Blue,Lite,8885263797346,885263797346,297.69,16,WH-MY-JB,2563,ACTIVE
7009,1378,ZL01378,ZL01378-GRAPHI-PRO,Graphite,Pro,8882209563454,882209563454,295.95,41,WH-MY-JB,3809,ACTIVE
7010,1379,ZL01379,ZL01379-SILVER-STANDA,Silver,Standard,8889776233520,889776233520,332.95,2,WH-TH-BKK,1818,ACTIVE
7011,1379,ZL01379,ZL01379-BLUE-LITE,Blue,Lite,8885049055127,885049055127,333.3,44,WH-TH-BKK,4679,ACTIVE
7012,1379,ZL01379,ZL01379-BLUE-STANDA,Blue,Standard,8885979030027,885979030027,336.59,74,WH-TH-BKK,4330,ACTIVE
7013,1379,ZL01379,ZL01379-SILVER-LITE,Silver,Lite,8881045125031,881045125031,334.07,93,WH-TH-BKK,5277,ACTIVE
7014,1380,ZL01380,ZL01380-SILVER-LITE,Silver,Lite,8884637883005,884637883005,385.8,107,WH-MY-JB,5966,ACTIVE
7015,1380,ZL01380,ZL01380-SILVER-STANDA,Silver,Standard,8880244622969,880244622969,385.43,17,WH-MY-JB,6766,ACTIVE
7016,1380,ZL01380,ZL01380-GRAPHI-STANDA,Graphite,Standard,8883559180308,883559180308,385.95,106,WH-MY-JB,2278,ACTIVE
7017,1381,ZL01381,ZL01381-BLACK-LITE,Black,Lite,8880073422938,880073422938,283.75,37,WH-MY-KL,3232,ACTIVE
7018,1381,ZL01381,ZL01381-SILVER-STANDA,Silver,Standard,8885875499409,885875499409,278.55,108,WH-MY-KL,3926,ACTIVE
7019,1381,ZL01381,ZL01381-BLUE-LITE,Blue,Lite,8884262050544,884262050544,277.2,60,WH-MY-KL,813,ACTIVE
7020,1382,ZL01382,ZL01382-SILVER-PRO,Silver,Pro,8885244269480,885244269480,785.1,91,WH-TH-BKK,5494,ACTIVE
7021,1382,ZL01382,ZL01382-SILVER-LITE,Silver,Lite,8882771229659,882771229659,785.53,118,WH-TH-BKK,2842,ACTIVE
7022,1382,ZL01382,ZL01382-GRAPHI-PRO,Graphite,Pro,8887141355051,887141355051,788.39,48,WH-TH-BKK,3609,ACTIVE
7023,1382,ZL01382,ZL01382-GRAPHI-LITE,Graphite,Lite,8881955093215,881955093215,789.04,99,WH-TH-BKK,5123,ACTIVE
7024,1382,ZL01382,ZL01382-BLUE-LITE,Blue,Lite,8882556348827,882556348827,786.77,37,WH-TH-BKK,5169,ACTIVE
7025,1382,ZL01382,ZL01382-BLUE-PRO,Blue,Pro,8885653233416,885653233416,788.0,118,WH-TH-BKK,734,ACTIVE
7026,1383,ZL01383,ZL01383-BLUE-LITE,Blue,Lite,8881862001907,881862001907,507.1,63,WH-MY-KL,3664,ACTIVE
7027,1383,ZL01383,ZL01383-BLACK-LITE,Black,Lite,8885581013005,885581013005,508.36,99,WH-MY-KL,3076,ACTIVE
7028,1383,ZL01383,ZL01383-BLACK-PRO,Black,Pro,8880851686927,880851686927,508.82,80,WH-MY-KL,5434,ACTIVE
7029,1383,ZL01383,ZL01383-WHITE-LITE,White,Lite,8889403411352,889403411352,509.57,79,WH-MY-KL,8158,ACTIVE
7030,1384,ZL01384,ZL01384-BLACK-LITE,Black,Lite,8882201255500,882201255500,234.54,66,WH-SG-WEST,2477,ACTIVE
7031,1384,ZL01384,ZL01384-BLUE-PRO,Blue,Pro,8881709707818,881709707818,239.6,85,WH-SG-WEST,7444,ACTIVE
7032,1384,ZL01384,ZL01384-GRAPHI-PRO,Graphite,Pro,8880301132622,880301132622,241.37,96,WH-SG-WEST,2214,ACTIVE
7033,1384,ZL01384,ZL01384-SILVER-LITE,Silver,Lite,8880132325248,880132325248,238.47,97,WH-SG-WEST,4790,ACTIVE
7034,1384,ZL01384,ZL01384-SILVER-PRO,Silver,Pro,8887505256413,887505256413,242.88,4,WH-SG-WEST,6232,ACTIVE
7035,1385,ZL01385,ZL01385-SILVER-STANDA,Silver,Standard,8883071501360,883071501360,444.52,99,WH-ID-JKT,5693,ACTIVE
7036,1385,ZL01385,ZL01385-WHITE-STANDA,White,Standard,8881710514740,881710514740,439.31,87,WH-ID-JKT,3101,ACTIVE
7037,1385,ZL01385,ZL01385-BLACK-STANDA,Black,Standard,8882283348183,882283348183,438.41,27,WH-ID-JKT,7204,ACTIVE
7038,1385,ZL01385,ZL01385-BLACK-LITE,Black,Lite,8882614448544,882614448544,436.76,98,WH-ID-JKT,4143,ACTIVE
7039,1385,ZL01385,ZL01385-BLUE-STANDA,Blue,Standard,8889066292022,889066292022,438.6,38,WH-ID-JKT,7304,ACTIVE
7040,1386,ZL01386,ZL01386-BLACK-LITE,Black,Lite,8884838134272,884838134272,513.7,94,WH-CN-SZ,4548,ACTIVE
7041,1386,ZL01386,ZL01386-GRAPHI-STANDA,Graphite,Standard,8882093706319,882093706319,509.74,64,WH-CN-SZ,4902,ACTIVE
7042,1386,ZL01386,ZL01386-BLACK-STANDA,Black,Standard,8885385130632,885385130632,510.3,95,WH-CN-SZ,7176,ACTIVE
7043,1387,ZL01387,ZL01387-BLUE-STANDA,Blue,Standard,8889913120089,889913120089,157.83,8,WH-CN-SZ,3385,ACTIVE
7044,1387,ZL01387,ZL01387-GRAPHI-PRO,Graphite,Pro,8884750820680,884750820680,155.34,105,WH-CN-SZ,660,ACTIVE
7045,1387,ZL01387,ZL01387-GRAPHI-STANDA,Graphite,Standard,8885250055428,885250055428,154.29,97,WH-CN-SZ,1758,ACTIVE
7046,1387,ZL01387,ZL01387-GRAPHI-LITE,Graphite,Lite,8881325139338,881325139338,160.08,77,WH-CN-SZ,4939,ACTIVE
7047,1388,ZL01388,ZL01388-BLACK-STANDA,Black,Standard,8880806104124,880806104124,88.7,105,WH-SG-EAST,6679,ACTIVE
7048,1388,ZL01388,ZL01388-GRAPHI-PRO,Graphite,Pro,8881172583193,881172583193,91.59,104,WH-SG-EAST,1647,ACTIVE
7049,1388,ZL01388,ZL01388-BLUE-LITE,Blue,Lite,8885016346661,885016346661,89.18,6,WH-SG-EAST,4646,ACTIVE
7050,1388,ZL01388,ZL01388-BLUE-STANDA,Blue,Standard,8881583245703,881583245703,92.8,16,WH-SG-EAST,2312,ACTIVE
7051,1388,ZL01388,ZL01388-GRAPHI-STANDA,Graphite,Standard,8885181031249,885181031249,87.0,53,WH-SG-EAST,3930,ACTIVE
7052,1389,ZL01389,ZL01389-SILVER-PRO,Silver,Pro,8883236235048,883236235048,120.38,59,WH-VN-HCM,8109,ACTIVE
7053,1389,ZL01389,ZL01389-SILVER-LITE,Silver,Lite,8882359650516,882359650516,122.2,73,WH-VN-HCM,3933,ACTIVE
7054,1389,ZL01389,ZL01389-WHITE-LITE,White,Lite,8882470936261,882470936261,126.04,118,WH-VN-HCM,2949,ACTIVE
7055,1389,ZL01389,ZL01389-WHITE-PRO,White,Pro,8880135005017,880135005017,121.65,18,WH-VN-HCM,2020,ACTIVE
7056,1390,ZL01390,ZL01390-BLUE-STANDA,Blue,Standard,8881050424341,881050424341,418.19,55,WH-VN-HCM,3559,ACTIVE
7057,1390,ZL01390,ZL01390-WHITE-STANDA,White,Standard,8889040527188,889040527188,414.72,36,WH-VN-HCM,2011,ACTIVE
7058,1390,ZL01390,ZL01390-SILVER-PRO,Silver,Pro,8884315611548,884315611548,420.56,86,WH-VN-HCM,1685,ACTIVE
7059,1390,ZL01390,ZL01390-SILVER-LITE,Silver,Lite,8883636534116,883636534116,420.66,120,WH-VN-HCM,2862,ACTIVE
7060,1390,ZL01390,ZL01390-BLACK-LITE,Black,Lite,8881648319141,881648319141,419.7,101,WH-VN-HCM,3475,ACTIVE
7061,1390,ZL01390,ZL01390-WHITE-LITE,White,Lite,8885330433153,885330433153,415.39,93,WH-VN-HCM,3767,ACTIVE
7062,1390,ZL01390,ZL01390-GRAPHI-PRO,Graphite,Pro,8885204101584,885204101584,419.38,95,WH-VN-HCM,8104,ACTIVE
7063,1390,ZL01390,ZL01390-BLACK-STANDA,Black,Standard,8885547852099,885547852099,421.32,68,WH-VN-HCM,629,ACTIVE
7064,1391,ZL01391,ZL01391-BLACK-PRO,Black,Pro,8887132303948,887132303948,719.06,74,WH-MY-JB,1581,ACTIVE
7065,1391,ZL01391,ZL01391-WHITE-LITE,White,Lite,8884241922152,884241922152,723.8,39,WH-MY-JB,2659,ACTIVE
7066,1391,ZL01391,ZL01391-BLUE-PRO,Blue,Pro,8880352196413,880352196413,720.93,68,WH-MY-JB,8492,ACTIVE
7067,1391,ZL01391,ZL01391-BLUE-LITE,Blue,Lite,8888245029060,888245029060,716.8,43,WH-MY-JB,3500,ACTIVE
7068,1392,ZL01392,ZL01392-GRAPHI-LITE,Graphite,Lite,8881167057524,881167057524,67.27,55,WH-TH-BKK,4910,ACTIVE
7069,1392,ZL01392,ZL01392-BLUE-PRO,Blue,Pro,8888153340202,888153340202,62.15,21,WH-TH-BKK,5326,ACTIVE
7070,1392,ZL01392,ZL01392-WHITE-LITE,White,Lite,8882519511510,882519511510,68.14,115,WH-TH-BKK,1539,ACTIVE
7071,1392,ZL01392,ZL01392-SILVER-LITE,Silver,Lite,8882519744437,882519744437,70.61,72,WH-TH-BKK,6059,ACTIVE
7072,1392,ZL01392,ZL01392-WHITE-PRO,White,Pro,8880289698585,880289698585,67.82,29,WH-TH-BKK,4632,ACTIVE
7073,1392,ZL01392,ZL01392-GRAPHI-PRO,Graphite,Pro,8888082870085,888082870085,64.75,35,WH-TH-BKK,5713,ACTIVE
7074,1392,ZL01392,ZL01392-BLUE-LITE,Blue,Lite,8885332075139,885332075139,62.97,105,WH-TH-BKK,6029,ACTIVE
7075,1393,ZL01393,ZL01393-GRAPHI-STANDA,Graphite,Standard,8881553949914,881553949914,234.2,79,WH-MY-KL,8115,ACTIVE
7076,1393,ZL01393,ZL01393-GRAPHI-PRO,Graphite,Pro,8880356534211,880356534211,232.31,93,WH-MY-KL,6205,ACTIVE
7077,1393,ZL01393,ZL01393-SILVER-PRO,Silver,Pro,8882555562460,882555562460,238.46,33,WH-MY-KL,1093,ACTIVE
7078,1393,ZL01393,ZL01393-GRAPHI-LITE,Graphite,Lite,8885413253166,885413253166,235.17,108,WH-MY-KL,6514,ACTIVE
7079,1393,ZL01393,ZL01393-SILVER-LITE,Silver,Lite,8882813018524,882813018524,236.95,93,WH-MY-KL,5591,ACTIVE
7080,1393,ZL01393,ZL01393-SILVER-STANDA,Silver,Standard,8880336132659,880336132659,235.05,0,WH-MY-KL,7963,ACTIVE
7081,1394,ZL01394,ZL01394-BLUE-PRO,Blue,Pro,8884035541217,884035541217,39.51,116,WH-ID-JKT,3609,ACTIVE
7082,1394,ZL01394,ZL01394-BLUE-STANDA,Blue,Standard,8885034118295,885034118295,38.81,74,WH-ID-JKT,695,ACTIVE
7083,1394,ZL01394,ZL01394-WHITE-STANDA,White,Standard,8884423144136,884423144136,38.28,62,WH-ID-JKT,3161,ACTIVE
7084,1395,ZL01395,ZL01395-WHITE-PRO,White,Pro,8882908305591,882908305591,134.15,54,WH-ID-JKT,4703,ACTIVE
7085,1395,ZL01395,ZL01395-GRAPHI-STANDA,Graphite,Standard,8887658459532,887658459532,135.08,65,WH-ID-JKT,3468,ACTIVE
7086,1395,ZL01395,ZL01395-WHITE-LITE,White,Lite,8882191041206,882191041206,139.26,35,WH-ID-JKT,5827,ACTIVE
7087,1395,ZL01395,ZL01395-BLUE-PRO,Blue,Pro,8881013449060,881013449060,134.03,37,WH-ID-JKT,7635,ACTIVE
7088,1395,ZL01395,ZL01395-WHITE-STANDA,White,Standard,8880012644827,880012644827,131.74,46,WH-ID-JKT,4075,ACTIVE
7089,1395,ZL01395,ZL01395-BLACK-LITE,Black,Lite,8884340000232,884340000232,140.16,93,WH-ID-JKT,6991,ACTIVE
7090,1395,ZL01395,ZL01395-SILVER-STANDA,Silver,Standard,8881944832412,881944832412,133.36,91,WH-ID-JKT,6075,ACTIVE
7091,1395,ZL01395,ZL01395-BLACK-PRO,Black,Pro,8881057482467,881057482467,133.34,0,WH-ID-JKT,5623,ACTIVE
7092,1396,ZL01396,ZL01396-BLUE-LITE,Blue,Lite,8880102770733,880102770733,246.28,78,WH-VN-HCM,1341,ACTIVE
7093,1396,ZL01396,ZL01396-WHITE-LITE,White,Lite,8882587634319,882587634319,239.84,14,WH-VN-HCM,1889,ACTIVE
7094,1396,ZL01396,ZL01396-BLUE-PRO,Blue,Pro,8883236605100,883236605100,246.68,112,WH-VN-HCM,2967,ACTIVE
7095,1396,ZL01396,ZL01396-BLACK-PRO,Black,Pro,8881415380008,881415380008,248.53,101,WH-VN-HCM,7587,ACTIVE
7096,1397,ZL01397,ZL01397-WHITE-STANDA,White,Standard,8885513640644,885513640644,640.99,113,WH-ID-JKT,2935,ACTIVE
7097,1397,ZL01397,ZL01397-GRAPHI-PRO,Graphite,Pro,8889391339331,889391339331,646.87,44,WH-ID-JKT,3357,ACTIVE
7098,1397,ZL01397,ZL01397-GRAPHI-STANDA,Graphite,Standard,8880323114316,880323114316,644.61,82,WH-ID-JKT,8492,ACTIVE
7099,1398,ZL01398,ZL01398-WHITE-STANDA,White,Standard,8885113060538,885113060538,532.13,118,WH-SG-WEST,904,ACTIVE
7100,1398,ZL01398,ZL01398-BLACK-STANDA,Black,Standard,8880724975509,880724975509,530.58,38,WH-SG-WEST,4472,ACTIVE
7101,1398,ZL01398,ZL01398-BLACK-PRO,Black,Pro,8881704926702,881704926702,526.76,25,WH-SG-WEST,7593,ACTIVE
7102,1398,ZL01398,ZL01398-WHITE-PRO,White,Pro,8882346717093,882346717093,527.77,115,WH-SG-WEST,3501,ACTIVE
7103,1398,ZL01398,ZL01398-SILVER-PRO,Silver,Pro,8884259647603,884259647603,530.71,97,WH-SG-WEST,1965,ACTIVE
7104,1399,ZL01399,ZL01399-GRAPHI-PRO,Graphite,Pro,8889330371118,889330371118,52.51,56,WH-VN-HCM,3238,ACTIVE
7105,1399,ZL01399,ZL01399-SILVER-LITE,Silver,Lite,8881330141425,881330141425,55.02,58,WH-VN-HCM,5550,ACTIVE
7106,1399,ZL01399,ZL01399-GRAPHI-STANDA,Graphite,Standard,8880470442744,880470442744,51.23,86,WH-VN-HCM,6903,ACTIVE
7107,1399,ZL01399,ZL01399-SILVER-PRO,Silver,Pro,8880715325535,880715325535,48.09,105,WH-VN-HCM,1224,ACTIVE
7108,1400,ZL01400,ZL01400-SILVER-PRO,Silver,Pro,8883125321340,883125321340,413.93,99,WH-VN-HCM,6088,ACTIVE
7109,1400,ZL01400,ZL01400-BLUE-PRO,Blue,Pro,8885010603159,885010603159,409.45,78,WH-VN-HCM,1088,ACTIVE
7110,1400,ZL01400,ZL01400-SILVER-STANDA,Silver,Standard,8884432820281,884432820281,409.17,60,WH-VN-HCM,2429,ACTIVE
7111,1401,ZL01401,ZL01401-GRAPHI-STANDA,Graphite,Standard,8881210328038,881210328038,888.52,35,WH-TH-BKK,1027,ACTIVE
7112,1401,ZL01401,ZL01401-GRAPHI-LITE,Graphite,Lite,8886145371487,886145371487,888.79,12,WH-TH-BKK,3281,ACTIVE
7113,1401,ZL01401,ZL01401-WHITE-LITE,White,Lite,8889330745018,889330745018,886.31,57,WH-TH-BKK,4650,ACTIVE
7114,1401,ZL01401,ZL01401-WHITE-STANDA,White,Standard,8882140460324,882140460324,886.02,68,WH-TH-BKK,7380,ACTIVE
7115,1402,ZL01402,ZL01402-BLUE-STANDA,Blue,Standard,8884585744946,884585744946,817.09,101,WH-ID-JKT,4998,ACTIVE
7116,1402,ZL01402,ZL01402-SILVER-STANDA,Silver,Standard,8880429443433,880429443433,819.72,107,WH-ID-JKT,1046,ACTIVE
7117,1402,ZL01402,ZL01402-WHITE-PRO,White,Pro,8882130233174,882130233174,817.93,23,WH-ID-JKT,2785,ACTIVE
7118,1403,ZL01403,ZL01403-GRAPHI-STANDA,Graphite,Standard,8884411986199,884411986199,356.13,75,WH-VN-HCM,489,ACTIVE
7119,1403,ZL01403,ZL01403-BLACK-LITE,Black,Lite,8885339463007,885339463007,358.33,56,WH-VN-HCM,274,ACTIVE
7120,1403,ZL01403,ZL01403-BLUE-PRO,Blue,Pro,8885051631487,885051631487,351.86,95,WH-VN-HCM,1700,ACTIVE
7121,1403,ZL01403,ZL01403-BLUE-STANDA,Blue,Standard,8889207602215,889207602215,359.28,98,WH-VN-HCM,5457,ACTIVE
7122,1403,ZL01403,ZL01403-GRAPHI-LITE,Graphite,Lite,8880652520536,880652520536,350.94,67,WH-VN-HCM,1661,ACTIVE
7123,1403,ZL01403,ZL01403-BLACK-PRO,Black,Pro,8883417523353,883417523353,350.65,31,WH-VN-HCM,5454,ACTIVE
7124,1403,ZL01403,ZL01403-GRAPHI-PRO,Graphite,Pro,8884227615245,884227615245,351.84,13,WH-VN-HCM,7155,ACTIVE
7125,1404,ZL01404,ZL01404-BLACK-PRO,Black,Pro,8884252529135,884252529135,543.42,74,WH-CN-SZ,773,ACTIVE
7126,1404,ZL01404,ZL01404-BLACK-LITE,Black,Lite,8881029395313,881029395313,549.92,31,WH-CN-SZ,3292,ACTIVE
7127,1404,ZL01404,ZL01404-BLACK-STANDA,Black,Standard,8881546212407,881546212407,549.65,96,WH-CN-SZ,2689,ACTIVE
7128,1405,ZL01405,ZL01405-BLACK-PRO,Black,Pro,8881220100440,881220100440,575.92,68,WH-MY-JB,7705,ACTIVE
7129,1405,ZL01405,ZL01405-SILVER-PRO,Silver,Pro,8889933034410,889933034410,580.6,19,WH-MY-JB,3148,ACTIVE
7130,1405,ZL01405,ZL01405-SILVER-LITE,Silver,Lite,8881426452336,881426452336,576.14,13,WH-MY-JB,4190,ACTIVE
7131,1405,ZL01405,ZL01405-BLACK-STANDA,Black,Standard,8880832225220,880832225220,575.09,27,WH-MY-JB,1825,ACTIVE
7132,1405,ZL01405,ZL01405-WHITE-STANDA,White,Standard,8884545890904,884545890904,574.42,91,WH-MY-JB,6943,ACTIVE
7133,1406,ZL01406,ZL01406-BLUE-STANDA,Blue,Standard,8882823790106,882823790106,86.3,5,WH-TH-BKK,3333,ACTIVE
7134,1406,ZL01406,ZL01406-SILVER-STANDA,Silver,Standard,8882708444384,882708444384,81.08,77,WH-TH-BKK,2646,ACTIVE
7135,1406,ZL01406,ZL01406-GRAPHI-STANDA,Graphite,Standard,8888003000836,888003000836,86.58,29,WH-TH-BKK,2522,ACTIVE
7136,1406,ZL01406,ZL01406-BLUE-PRO,Blue,Pro,8885081055536,885081055536,84.08,106,WH-TH-BKK,731,ACTIVE
7137,1406,ZL01406,ZL01406-GRAPHI-PRO,Graphite,Pro,8884871520346,884871520346,82.91,95,WH-TH-BKK,4320,ACTIVE
7138,1406,ZL01406,ZL01406-GRAPHI-LITE,Graphite,Lite,8882482371593,882482371593,86.97,7,WH-TH-BKK,5259,ACTIVE
7139,1407,ZL01407,ZL01407-GRAPHI-PRO,Graphite,Pro,8880873013091,880873013091,187.48,37,WH-SG-EAST,5936,ACTIVE
7140,1407,ZL01407,ZL01407-BLUE-PRO,Blue,Pro,8887833333312,887833333312,184.09,75,WH-SG-EAST,153,ACTIVE
7141,1407,ZL01407,ZL01407-WHITE-PRO,White,Pro,8888340191136,888340191136,182.62,24,WH-SG-EAST,6573,ACTIVE
7142,1407,ZL01407,ZL01407-BLACK-PRO,Black,Pro,8888364057203,888364057203,188.99,35,WH-SG-EAST,5246,ACTIVE
7143,1407,ZL01407,ZL01407-GRAPHI-STANDA,Graphite,Standard,8881402522381,881402522381,182.93,81,WH-SG-EAST,5637,ACTIVE
7144,1407,ZL01407,ZL01407-BLUE-STANDA,Blue,Standard,8881037150577,881037150577,185.26,31,WH-SG-EAST,4965,ACTIVE
7145,1408,ZL01408,ZL01408-BLACK-LITE,Black,Lite,8881021253086,881021253086,652.77,18,WH-TH-BKK,928,ACTIVE
7146,1408,ZL01408,ZL01408-GRAPHI-LITE,Graphite,Lite,8888791366558,888791366558,655.14,95,WH-TH-BKK,7997,ACTIVE
7147,1408,ZL01408,ZL01408-WHITE-PRO,White,Pro,8883482537354,883482537354,651.12,28,WH-TH-BKK,7715,ACTIVE
7148,1408,ZL01408,ZL01408-BLUE-PRO,Blue,Pro,8880250528378,880250528378,651.75,9,WH-TH-BKK,7581,ACTIVE
7149,1408,ZL01408,ZL01408-GRAPHI-PRO,Graphite,Pro,8885071020582,885071020582,656.66,60,WH-TH-BKK,8081,ACTIVE
7150,1408,ZL01408,ZL01408-BLACK-STANDA,Black,Standard,8882992363323,882992363323,653.68,39,WH-TH-BKK,2211,ACTIVE
7151,1408,ZL01408,ZL01408-GRAPHI-STANDA,Graphite,Standard,8888240214300,888240214300,652.25,5,WH-TH-BKK,1493,ACTIVE
7152,1408,ZL01408,ZL01408-WHITE-LITE,White,Lite,8885323300592,885323300592,652.92,83,WH-TH-BKK,8284,ACTIVE
7153,1409,ZL01409,ZL01409-BLUE-STANDA,Blue,Standard,8884360415047,884360415047,88.27,36,WH-SG-EAST,6044,ACTIVE
7154,1409,ZL01409,ZL01409-SILVER-PRO,Silver,Pro,8887200962336,887200962336,90.43,47,WH-SG-EAST,1246,ACTIVE
7155,1409,ZL01409,ZL01409-WHITE-LITE,White,Lite,8880541119230,880541119230,95.89,103,WH-SG-EAST,8012,ACTIVE
7156,1409,ZL01409,ZL01409-WHITE-STANDA,White,Standard,8884533829572,884533829572,94.94,40,WH-SG-EAST,6068,ACTIVE
7157,1409,ZL01409,ZL01409-WHITE-PRO,White,Pro,8885541234440,885541234440,92.41,73,WH-SG-EAST,2525,ACTIVE
7158,1409,ZL01409,ZL01409-SILVER-LITE,Silver,Lite,8883251303265,883251303265,88.19,44,WH-SG-EAST,7252,ACTIVE
7159,1410,ZL01410,ZL01410-GRAPHI-LITE,Graphite,Lite,8883199708535,883199708535,873.4,113,WH-ID-JKT,1490,ACTIVE
7160,1410,ZL01410,ZL01410-BLACK-LITE,Black,Lite,8883364317906,883364317906,874.16,99,WH-ID-JKT,6934,ACTIVE
7161,1410,ZL01410,ZL01410-GRAPHI-PRO,Graphite,Pro,8885706425102,885706425102,867.54,51,WH-ID-JKT,4278,ACTIVE
7162,1410,ZL01410,ZL01410-BLUE-LITE,Blue,Lite,8884403736009,884403736009,870.81,62,WH-ID-JKT,911,ACTIVE
7163,1410,ZL01410,ZL01410-WHITE-PRO,White,Pro,8885159150347,885159150347,871.87,26,WH-ID-JKT,7175,ACTIVE
7164,1411,ZL01411,ZL01411-SILVER-STANDA,Silver,Standard,8888792419055,888792419055,223.83,3,WH-ID-JKT,6568,ACTIVE
7165,1411,ZL01411,ZL01411-GRAPHI-STANDA,Graphite,Standard,8889113573074,889113573074,219.19,77,WH-ID-JKT,2870,ACTIVE
7166,1411,ZL01411,ZL01411-BLUE-STANDA,Blue,Standard,8882685316414,882685316414,221.36,36,WH-ID-JKT,6474,ACTIVE
7167,1411,ZL01411,ZL01411-SILVER-PRO,Silver,Pro,8882508287358,882508287358,216.55,115,WH-ID-JKT,5454,ACTIVE
7168,1412,ZL01412,ZL01412-GRAPHI-LITE,Graphite,Lite,8880910325330,880910325330,531.42,43,WH-VN-HCM,648,ACTIVE
7169,1412,ZL01412,ZL01412-BLACK-LITE,Black,Lite,8880314240765,880314240765,533.95,51,WH-VN-HCM,5773,ACTIVE
7170,1412,ZL01412,ZL01412-BLUE-STANDA,Blue,Standard,8883276526151,883276526151,535.23,24,WH-VN-HCM,1805,ACTIVE
7171,1412,ZL01412,ZL01412-BLACK-PRO,Black,Pro,8887512236255,887512236255,528.58,68,WH-VN-HCM,5607,ACTIVE
7172,1412,ZL01412,ZL01412-BLUE-LITE,Blue,Lite,8885921386103,885921386103,527.16,47,WH-VN-HCM,2307,ACTIVE
