id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
1463,ZL01463,UrbanMesh Wi-Fi Security Camera B26-439,urbanmesh-wi-fi-security-camera-b26-439-1463,UrbanMesh,Electronics,68,Smart Home,Electronics > Smart Home,The UrbanMesh Wi-Fi Security Camera B26-439 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Wi-Fi Security Camera B26-439 | Smart Home | Buy Online,"Shop UrbanMesh Wi-Fi Security Camera B26-439 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8887054901130,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""DE"", ""warranty_months"": 3, ""connectivity"": ""3.5mm"", ""power"": ""Rechargeable"", ""voltage"": ""N/A""}",SUP-SG-01,WH-SG-EAST,538.77,702.74,448.98,USD,4.3,2,292,ACTIVE,2025-03-11 00:00:00
1464,ZL01464,Verdant Smart Plug Pack D25-374 compact edition,verdant-smart-plug-pack-d25-374-1464,Verdant,Electronics,68,Smart Home,Electronics > Smart Home,The Verdant Smart Plug Pack D25-374 compact edition sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Verdant Smart Plug Pack D25-374 compact edition | Smart Home,"Shop Verdant Smart Plug Pack D25-374 compact edition in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8887592251292,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""IT"", ""warranty_months"": 3, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""5V""}",SUP-PH-08,WH-VN-HCM,693.05,858.54,577.54,USD,3.3,2,368,ACTIVE,2024-11-03 11:00:00
1465,ZL01465,Motorlane Wi-Fi Security Camera X35-163,motorlane-wi-fi-security-camera-x35-163-1465,Motorlane,Electronics,68,Smart Home,Electronics > Smart Home,The Motorlane Wi-Fi Security Camera X35-163 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Motorlane Wi-Fi Security Camera X35-163 | Smart Home | Buy Online,"Shop Motorlane Wi-Fi Security Camera X35-163 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881344516363,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""VN"", ""warranty_months"": 24, ""connectivity"": ""USB-C"", ""power"": ""Rechargeable"", ""voltage"": ""N/A""}",SUP-ID-03,WH-ID-JKT,713.8,948.99,594.83,USD,3.3,2,410,ACTIVE,2025-01-13 16:00:00
1466,ZL01466,Nordvik Smart Plug Pack Y11-542 pro series,nordvik-smart-plug-pack-y11-542-1466,Nordvik,Electronics,68,Smart Home,Electronics > Smart Home,The Nordvik Smart Plug Pack Y11-542 pro series sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nordvik Smart Plug Pack Y11-542 pro series | Smart Home | Buy Online,"Shop Nordvik Smart Plug Pack Y11-542 pro series in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885602066669,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""ID"", ""warranty_months"": 3, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""N/A""}",SUP-HK-07,WH-VN-HCM,482.55,543.55,402.12,USD,3.8,1,248,ACTIVE,2024-06-01 18:00:00
1467,ZL01467,Driftwood Smart Led Bulb Kit B85-816,driftwood-smart-led-bulb-kit-b85-816-1467,Driftwood,Electronics,68,Smart Home,Electronics > Smart Home,The Driftwood Smart Led Bulb Kit B85-816 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Smart Led Bulb Kit B85-816 | Smart Home | Buy Online,"Shop Driftwood Smart Led Bulb Kit B85-816 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8886237068110,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""MY"", ""warranty_months"": 3, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Mains"", ""voltage"": ""N/A""}",SUP-TH-04,WH-TH-BKK,624.77,751.41,520.64,USD,3.5,1,145,ACTIVE,2025-02-13 13:00:00
1468,ZL01468,UrbanMesh Smart Plug Pack V54-149 pro series,urbanmesh-smart-plug-pack-v54-149-1468,UrbanMesh,Electronics,68,Smart Home,Electronics > Smart Home,The UrbanMesh Smart Plug Pack V54-149 pro series sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Smart Plug Pack V54-149 pro series | Smart Home | Buy Online,"Shop UrbanMesh Smart Plug Pack V54-149 pro series in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8882327175379,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""connectivity"": ""Lightning"", ""power"": ""Battery"", ""voltage"": ""12V""}",SUP-CN-05,WH-CN-SZ,441.88,538.72,368.23,USD,3.5,4,171,ACTIVE,2024-05-16 04:00:00
1469,ZL01469,Oak & Ember Smart Plug Pack N78-787 pro series,oak-ember-smart-plug-pack-n78-787-1469,Oak & Ember,Electronics,68,Smart Home,Electronics > Smart Home,The Oak & Ember Smart Plug Pack N78-787 pro series sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Oak & Ember Smart Plug Pack N78-787 pro series | Smart Home,"Shop Oak & Ember Smart Plug Pack N78-787 pro series in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881423343385,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Battery"", ""voltage"": ""12V""}",SUP-CN-05,WH-CN-SZ,497.19,575.39,414.32,USD,3.6,4,280,ACTIVE,2024-08-12 23:00:00
1470,ZL01470,Driftwood Smart Led Bulb Kit X72-807,driftwood-smart-led-bulb-kit-x72-807-1470,Driftwood,Electronics,68,Smart Home,Electronics > Smart Home,The Driftwood Smart Led Bulb Kit X72-807 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Smart Led Bulb Kit X72-807 | Smart Home | Buy Online,"Shop Driftwood Smart Led Bulb Kit X72-807 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8887713953630,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""CN"", ""warranty_months"": 0, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Mains"", ""voltage"": ""12V""}",SUP-SG-01,WH-SG-WEST,878.32,963.02,731.93,USD,3.3,3,377,ACTIVE,2024-10-21 02:00:00
1471,ZL01471,Silkroad Basics Smart Led Bulb Kit Y60-353,silkroad-basics-smart-led-bulb-kit-y60-353-1471,Silkroad Basics,Electronics,68,Smart Home,Electronics > Smart Home,The Silkroad Basics Smart Led Bulb Kit Y60-353 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Smart Led Bulb Kit Y60-353 | Smart Home | Buy Online,"Shop Silkroad Basics Smart Led Bulb Kit Y60-353 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881862242416,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""JP"", ""warranty_months"": 6, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""12V""}",SUP-TH-04,WH-TH-BKK,468.49,536.94,390.41,USD,4.3,4,270,ACTIVE,2024-10-03 14:00:00
1472,ZL01472,Driftwood Smart Led Bulb Kit Y27-310 compact edition,driftwood-smart-led-bulb-kit-y27-310-1472,Driftwood,Electronics,68,Smart Home,Electronics > Smart Home,The Driftwood Smart Led Bulb Kit Y27-310 compact edition sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Smart Led Bulb Kit Y27-310 compact editi | Smart Home,"Shop Driftwood Smart Led Bulb Kit Y27-310 compact edition in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8880954041456,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""JP"", ""warranty_months"": 24, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""5V""}",SUP-PH-08,WH-TH-BKK,486.69,652.64,405.57,USD,3.7,1,547,ACTIVE,2024-08-17 01:00:00
1473,ZL01473,Cinder Lane Wi-Fi Security Camera F69-639 — limited edition,cinder-lane-wi-fi-security-camera-f69-639-1473,Cinder Lane,Electronics,68,Smart Home,Electronics > Smart Home,The Cinder Lane Wi-Fi Security Camera F69-639 — limited edition sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Wi-Fi Security Camera F69-639 — limite | Smart Home,"Shop Cinder Lane Wi-Fi Security Camera F69-639 — limited edition in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881544044581,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""KR"", ""warranty_months"": 12, ""connectivity"": ""USB-C"", ""power"": ""Battery"", ""voltage"": ""5V""}",SUP-PH-08,WH-TH-BKK,195.37,211.23,162.81,USD,4.1,4,62,ACTIVE,2024-09-15 01:00:00
1474,ZL01474,Atlas Peak Wi-Fi Security Camera A56-207,atlas-peak-wi-fi-security-camera-a56-207-1474,Atlas Peak,Electronics,68,Smart Home,Electronics > Smart Home,The Atlas Peak Wi-Fi Security Camera A56-207 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Atlas Peak Wi-Fi Security Camera A56-207 | Smart Home | Buy Online,"Shop Atlas Peak Wi-Fi Security Camera A56-207 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883441060015,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""SG"", ""warranty_months"": 3, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Mains"", ""voltage"": ""12V""}",SUP-VN-06,WH-VN-HCM,511.97,573.72,426.64,USD,3.7,1,190,ACTIVE,2024-01-27 00:00:00
1475,ZL01475,Cinder Lane Smart Led Bulb Kit F29-277 compact edition,cinder-lane-smart-led-bulb-kit-f29-277-1475,Cinder Lane,Electronics,68,Smart Home,Electronics > Smart Home,The Cinder Lane Smart Led Bulb Kit F29-277 compact edition sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Smart Led Bulb Kit F29-277 compact edi | Smart Home,"Shop Cinder Lane Smart Led Bulb Kit F29-277 compact edition in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883428284106,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""connectivity"": ""Wi-Fi 6"", ""power"": ""USB powered"", ""voltage"": ""5V""}",SUP-ID-03,WH-ID-JKT,296.76,341.64,247.3,USD,3.7,3,438,ACTIVE,2024-11-11 16:00:00
1476,ZL01476,Voltura Wi-Fi Security Camera B59-337,voltura-wi-fi-security-camera-b59-337-1476,Voltura,Electronics,68,Smart Home,Electronics > Smart Home,The Voltura Wi-Fi Security Camera B59-337 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Voltura Wi-Fi Security Camera B59-337 | Smart Home | Buy Online,"Shop Voltura Wi-Fi Security Camera B59-337 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8884023722031,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""MY"", ""warranty_months"": 6, ""connectivity"": ""3.5mm"", ""power"": ""Rechargeable"", ""voltage"": ""N/A""}",SUP-MY-02,WH-MY-JB,194.09,206.67,161.74,USD,3.7,4,285,ACTIVE,2024-02-08 19:00:00
1477,ZL01477,Brightfolio Smart Plug Pack W95-940,brightfolio-smart-plug-pack-w95-940-1477,Brightfolio,Electronics,68,Smart Home,Electronics > Smart Home,The Brightfolio Smart Plug Pack W95-940 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Smart Plug Pack W95-940 | Smart Home | Buy Online,"Shop Brightfolio Smart Plug Pack W95-940 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883512293335,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""JP"", ""warranty_months"": 12, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Battery"", ""voltage"": ""N/A""}",SUP-SG-01,WH-SG-WEST,391.29,459.32,326.08,USD,4.9,3,214,ACTIVE,2024-06-30 22:00:00
1478,ZL01478,Coppernest Smart Plug Pack E10-632,coppernest-smart-plug-pack-e10-632-1478,Coppernest,Electronics,68,Smart Home,Electronics > Smart Home,The Coppernest Smart Plug Pack E10-632 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Smart Plug Pack E10-632 | Smart Home | Buy Online,"Shop Coppernest Smart Plug Pack E10-632 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881113158244,"{""department"": ""Electronics"", ""product_type"": ""smart plug pack"", ""origin_country"": ""SG"", ""warranty_months"": 12, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Rechargeable"", ""voltage"": ""5V""}",SUP-TH-04,WH-TH-BKK,839.96,1124.88,699.97,USD,4.1,4,238,ACTIVE,2024-09-30 13:00:00
1479,ZL01479,UrbanMesh Wi-Fi Security Camera J67-829 pro series,urbanmesh-wi-fi-security-camera-j67-829-1479,UrbanMesh,Electronics,68,Smart Home,Electronics > Smart Home,The UrbanMesh Wi-Fi Security Camera J67-829 pro series sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Wi-Fi Security Camera J67-829 pro series | Smart Home,"Shop UrbanMesh Wi-Fi Security Camera J67-829 pro series in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883050418856,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""IT"", ""warranty_months"": 3, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-VN-06,WH-VN-HCM,739.19,784.32,615.99,USD,4.0,3,322,ACTIVE,2024-11-03 16:00:00
1480,ZL01480,Kelp & Clay Smart Led Bulb Kit O66-599 — limited edition,kelp-clay-smart-led-bulb-kit-o66-599-1480,Kelp & Clay,Electronics,68,Smart Home,Electronics > Smart Home,The Kelp & Clay Smart Led Bulb Kit O66-599 — limited edition sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Kelp & Clay Smart Led Bulb Kit O66-599 — limited e | Smart Home,"Shop Kelp & Clay Smart Led Bulb Kit O66-599 — limited edition in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8886490621114,"{""department"": ""Electronics"", ""product_type"": ""smart LED bulb kit"", ""origin_country"": ""MY"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""Battery"", ""voltage"": ""100-240V""}",SUP-CN-05,WH-CN-SZ,50.59,59.78,42.16,USD,3.2,2,119,ACTIVE,2024-02-20 13:00:00
1481,ZL01481,Canopy Labs Wi-Fi Security Camera G40-938,canopy-labs-wi-fi-security-camera-g40-938-1481,Canopy Labs,Electronics,68,Smart Home,Electronics > Smart Home,The Canopy Labs Wi-Fi Security Camera G40-938 sits in Electronics > Smart Home. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Wi-Fi Security Camera G40-938 | Smart Home | Buy Online,"Shop Canopy Labs Wi-Fi Security Camera G40-938 in Smart Home (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8884501138996,"{""department"": ""Electronics"", ""product_type"": ""Wi-Fi security camera"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""USB powered"", ""voltage"": ""5V""}",SUP-VN-06,WH-VN-HCM,154.55,207.6,128.79,USD,4.6,4,196,ACTIVE,2024-10-04 21:00:00
1482,ZL01482,Bluefinch Mechanical Gaming Keyboard Z68-393 pro series,bluefinch-mechanical-gaming-keyboard-z68-393-1482,Bluefinch,Electronics,69,Gaming,Electronics > Gaming,The Bluefinch Mechanical Gaming Keyboard Z68-393 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Bluefinch Mechanical Gaming Keyboard Z68-393 pro s | Gaming,"Shop Bluefinch Mechanical Gaming Keyboard Z68-393 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881054419190,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""TH"", ""warranty_months"": 6, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Rechargeable"", ""voltage"": ""12V""}",SUP-MY-02,WH-MY-JB,455.81,544.14,379.84,USD,4.6,2,94,ACTIVE,2024-06-04 08:00:00
1483,ZL01483,Polaris Home Wireless Controller I66-441 pro series,polaris-home-wireless-controller-i66-441-1483,Polaris Home,Electronics,69,Gaming,Electronics > Gaming,The Polaris Home Wireless Controller I66-441 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Polaris Home Wireless Controller I66-441 pro serie | Gaming,"Shop Polaris Home Wireless Controller I66-441 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885203270519,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""SG"", ""warranty_months"": 24, ""connectivity"": ""3.5mm"", ""power"": ""USB powered"", ""voltage"": ""5V""}",SUP-CN-05,WH-CN-SZ,247.22,268.8,206.02,USD,3.3,1,283,ACTIVE,2024-12-17 10:00:00
1484,ZL01484,Cascade Brew Gaming Mouse R97-222,cascade-brew-gaming-mouse-r97-222-1484,Cascade Brew,Electronics,69,Gaming,Electronics > Gaming,The Cascade Brew Gaming Mouse R97-222 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cascade Brew Gaming Mouse R97-222 | Gaming | Buy Online,"Shop Cascade Brew Gaming Mouse R97-222 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8888663432237,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""IT"", ""warranty_months"": 6, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Battery"", ""voltage"": ""12V""}",SUP-HK-07,WH-VN-HCM,448.72,487.72,373.93,USD,3.6,3,367,ACTIVE,2025-01-16 20:00:00
1485,ZL01485,Bluefinch Gaming Mouse O11-387 pro series,bluefinch-gaming-mouse-o11-387-1485,Bluefinch,Electronics,69,Gaming,Electronics > Gaming,The Bluefinch Gaming Mouse O11-387 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Bluefinch Gaming Mouse O11-387 pro series | Gaming | Buy Online,"Shop Bluefinch Gaming Mouse O11-387 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8882900323500,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Rechargeable"", ""voltage"": ""100-240V""}",SUP-PH-08,WH-VN-HCM,779.39,1018.6,649.49,USD,4.3,1,486,ACTIVE,2024-07-03 14:00:00
1486,ZL01486,Motorlane Wireless Controller P45-190,motorlane-wireless-controller-p45-190-1486,Motorlane,Electronics,69,Gaming,Electronics > Gaming,The Motorlane Wireless Controller P45-190 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Motorlane Wireless Controller P45-190 | Gaming | Buy Online,"Shop Motorlane Wireless Controller P45-190 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881557833462,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""IT"", ""warranty_months"": 24, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-ID-03,WH-ID-JKT,244.62,312.73,203.85,USD,3.7,3,485,ACTIVE,2024-09-04 12:00:00
1487,ZL01487,Helix Care Wireless Controller C28-413 pro series,helix-care-wireless-controller-c28-413-1487,Helix Care,Electronics,69,Gaming,Electronics > Gaming,The Helix Care Wireless Controller C28-413 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Helix Care Wireless Controller C28-413 pro series | Gaming,"Shop Helix Care Wireless Controller C28-413 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8887878020512,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""JP"", ""warranty_months"": 12, ""connectivity"": ""3.5mm"", ""power"": ""Rechargeable"", ""voltage"": ""100-240V""}",SUP-SG-01,WH-SG-EAST,734.41,897.96,612.01,USD,4.3,3,236,ACTIVE,2024-12-29 20:00:00
1488,ZL01488,RoverPet Mechanical Gaming Keyboard N55-157 compact edition,roverpet-mechanical-gaming-keyboard-n55-157-1488,RoverPet,Electronics,69,Gaming,Electronics > Gaming,The RoverPet Mechanical Gaming Keyboard N55-157 compact edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Mechanical Gaming Keyboard N55-157 compac | Gaming,"Shop RoverPet Mechanical Gaming Keyboard N55-157 compact edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881021023207,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""KR"", ""warranty_months"": 3, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""100-240V""}",SUP-SG-01,WH-SG-WEST,217.95,255.85,181.62,USD,3.9,1,313,ACTIVE,2024-07-01 05:00:00
1489,ZL01489,Driftwood Wireless Controller S61-674 — limited edition,driftwood-wireless-controller-s61-674-1489,Driftwood,Electronics,69,Gaming,Electronics > Gaming,The Driftwood Wireless Controller S61-674 — limited edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Wireless Controller S61-674 — limited ed | Gaming,"Shop Driftwood Wireless Controller S61-674 — limited edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883135330615,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""DE"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""5V""}",SUP-MY-02,WH-MY-JB,17.82,21.11,14.85,USD,4.3,2,278,ACTIVE,2025-03-29 03:00:00
1490,ZL01490,Cinder Lane Mechanical Gaming Keyboard A62-988 compact edition,cinder-lane-mechanical-gaming-keyboard-a62-988-1490,Cinder Lane,Electronics,69,Gaming,Electronics > Gaming,The Cinder Lane Mechanical Gaming Keyboard A62-988 compact edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Mechanical Gaming Keyboard A62-988 com | Gaming,"Shop Cinder Lane Mechanical Gaming Keyboard A62-988 compact edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883007316440,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""DE"", ""warranty_months"": 0, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Rechargeable"", ""voltage"": ""12V""}",SUP-VN-06,WH-VN-HCM,748.63,892.34,623.86,USD,3.7,2,409,ACTIVE,2024-07-13 22:00:00
1491,ZL01491,Keystone Mechanical Gaming Keyboard C93-512 pro series,keystone-mechanical-gaming-keyboard-c93-512-1491,Keystone,Electronics,69,Gaming,Electronics > Gaming,The Keystone Mechanical Gaming Keyboard C93-512 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Keystone Mechanical Gaming Keyboard C93-512 pro se | Gaming,"Shop Keystone Mechanical Gaming Keyboard C93-512 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8884545758006,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""MY"", ""warranty_months"": 12, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Rechargeable"", ""voltage"": ""100-240V""}",SUP-TH-04,WH-TH-BKK,851.01,915.27,709.18,USD,4.5,2,225,ACTIVE,2024-12-21 21:00:00
1492,ZL01492,RoverPet Mechanical Gaming Keyboard O81-506,roverpet-mechanical-gaming-keyboard-o81-506-1492,RoverPet,Electronics,69,Gaming,Electronics > Gaming,The RoverPet Mechanical Gaming Keyboard O81-506 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Mechanical Gaming Keyboard O81-506 | Gaming | Buy Online,"Shop RoverPet Mechanical Gaming Keyboard O81-506 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8881603301518,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""MY"", ""warranty_months"": 24, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Battery"", ""voltage"": ""N/A""}",SUP-ID-03,WH-ID-JKT,225.91,263.83,188.26,USD,4.2,4,430,ACTIVE,2024-03-05 17:00:00
1493,ZL01493,Verdant Gaming Mouse I61-304 compact edition,verdant-gaming-mouse-i61-304-1493,Verdant,Electronics,69,Gaming,Electronics > Gaming,The Verdant Gaming Mouse I61-304 compact edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Verdant Gaming Mouse I61-304 compact edition | Gaming | Buy Online,"Shop Verdant Gaming Mouse I61-304 compact edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8882714298193,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Mains"", ""voltage"": ""5V""}",SUP-VN-06,WH-VN-HCM,742.98,923.61,619.15,USD,4.3,2,204,ACTIVE,2025-05-12 18:00:00
